name	term	lev	seq	value
"chromosomal part"	GO:0044427	3	isogroup259199	0
"chromosomal part"	GO:0044427	3	isogroup233099	0
"chromosomal part"	GO:0044427	3	isogroup261186	0.350973789424108
"chromosomal part"	GO:0044427	3	isogroup250310	0
"chromosomal part"	GO:0044427	3	isogroup261160	0
"chromosomal part"	GO:0044427	3	isogroup227569	0
"chromosomal part"	GO:0044427	3	isogroup253641	0
"chromosomal part"	GO:0044427	3	isogroup262676	0
"chromosomal part"	GO:0044427	3	isogroup238007	0
"chromosomal part"	GO:0044427	3	isogroup249510	0
"chromosomal part"	GO:0044427	3	isogroup256502	0
"chromosomal part"	GO:0044427	3	isogroup255354	0
"chromosomal part"	GO:0044427	3	isogroup227619	0
"chromosomal part"	GO:0044427	3	isogroup262762	0.270032294774757
"chromosomal part"	GO:0044427	3	isogroup223555	0
"chromosomal part"	GO:0044427	3	isogroup217735	0
"chromosomal part"	GO:0044427	3	isogroup257850	0
"chromosomal part"	GO:0044427	3	isogroup262145	0
"chromosomal part"	GO:0044427	3	isogroup257169	0
"chromosomal part"	GO:0044427	3	isogroup262643	0
"chromosomal part"	GO:0044427	3	isogroup254205	0
"chromosomal part"	GO:0044427	3	isogroup250576	0
"chromosomal part"	GO:0044427	3	isogroup219640	0
"chromosomal part"	GO:0044427	3	isogroup253879	0
"chromosomal part"	GO:0044427	3	isogroup244824	0
"chromosomal part"	GO:0044427	3	isogroup211819	0
"chromosomal part"	GO:0044427	3	isogroup261511	0
"chromosomal part"	GO:0044427	3	isogroup240948	0
"chromosomal part"	GO:0044427	3	isogroup261953	0
"chromosomal part"	GO:0044427	3	isogroup257968	0
"chromosomal part"	GO:0044427	3	isogroup247765	0.411645624727241
"chromosomal part"	GO:0044427	3	isogroup263425	0
"chromosomal part"	GO:0044427	3	isogroup260574	0.75627214540318
"chromosomal part"	GO:0044427	3	isogroup245830	0
"chromosomal part"	GO:0044427	3	isogroup258424	0
"chromosomal part"	GO:0044427	3	isogroup240802	0
"chromosomal part"	GO:0044427	3	isogroup248019	0
"chromosomal part"	GO:0044427	3	isogroup249657	0
"chromosomal part"	GO:0044427	3	isogroup198410	0
"chromosomal part"	GO:0044427	3	isogroup255398	0
"chromosomal part"	GO:0044427	3	isogroup254711	0
"chromosomal part"	GO:0044427	3	isogroup257433	0
"chromosomal part"	GO:0044427	3	isogroup227136	0
"chromosomal part"	GO:0044427	3	isogroup256851	0
"chromosomal part"	GO:0044427	3	isogroup251105	0.30084872561299
"chromosomal part"	GO:0044427	3	isogroup224335	0
"chromosomal part"	GO:0044427	3	isogroup255552	0
"chromosomal part"	GO:0044427	3	isogroup248771	0
"chromosomal part"	GO:0044427	3	isogroup254729	0
"chromosomal part"	GO:0044427	3	isogroup258557	0
"chromosomal part"	GO:0044427	3	isogroup258496	0.249718357166915
"chromosomal part"	GO:0044427	3	isogroup254796	0
"chromosomal part"	GO:0044427	3	isogroup258731	0
"chromosomal part"	GO:0044427	3	isogroup204440	0
"chromosomal part"	GO:0044427	3	isogroup200748	0
"chromosomal part"	GO:0044427	3	isogroup242325	0.432594361006022
"chromosomal part"	GO:0044427	3	isogroup260396	0
"chromosomal part"	GO:0044427	3	isogroup261501	0
"chromosomal part"	GO:0044427	3	isogroup252436	0
"chromosomal part"	GO:0044427	3	isogroup257302	0
"chromosomal part"	GO:0044427	3	isogroup235540	0
"chromosomal part"	GO:0044427	3	isogroup260750	0
"chromosomal part"	GO:0044427	3	isogroup219882	0
"chromosomal part"	GO:0044427	3	isogroup247070	0
"chromosomal part"	GO:0044427	3	isogroup243788	0
"chromosomal part"	GO:0044427	3	isogroup253901	0
"chromosomal part"	GO:0044427	3	isogroup226475	0
"chromosomal part"	GO:0044427	3	isogroup263354	0
"chromosomal part"	GO:0044427	3	isogroup51519	0.508578370098154
"chromosomal part"	GO:0044427	3	isogroup241986	0
"chromosomal part"	GO:0044427	3	isogroup252547	0
"chromosomal part"	GO:0044427	3	isogroup262222	0
"chromosomal part"	GO:0044427	3	isogroup255400	0
"chromosomal part"	GO:0044427	3	isogroup252704	0
"chromosomal part"	GO:0044427	3	isogroup255235	0
"chromosomal part"	GO:0044427	3	isogroup258378	0
"chromosomal part"	GO:0044427	3	isogroup253141	0.129586450861169
"chromosomal part"	GO:0044427	3	isogroup229709	0
"chromosomal part"	GO:0044427	3	isogroup262260	0
"chromosomal part"	GO:0044427	3	isogroup247683	0
"chromosomal part"	GO:0044427	3	isogroup262925	0.443094882219287
"chromosomal part"	GO:0044427	3	isogroup257547	0
"chromosomal part"	GO:0044427	3	isogroup232424	0
"chromosomal part"	GO:0044427	3	isogroup256657	0
"chromosomal part"	GO:0044427	3	isogroup238637	0
"chromosomal part"	GO:0044427	3	isogroup262935	0
"chromosomal part"	GO:0044427	3	isogroup261015	0
"chromosomal part"	GO:0044427	3	isogroup251723	0
"chromosomal part"	GO:0044427	3	isogroup247542	0
"chromosomal part"	GO:0044427	3	isogroup258700	0
"chromosomal part"	GO:0044427	3	isogroup260418	0
"chromosomal part"	GO:0044427	3	isogroup251317	0
"chromosomal part"	GO:0044427	3	isogroup232089	0
"chromosomal part"	GO:0044427	3	isogroup228915	0
"chromosomal part"	GO:0044427	3	isogroup257719	0
"chromosomal part"	GO:0044427	3	isogroup259850	0
"chromosomal part"	GO:0044427	3	isogroup262504	0
"chromosomal part"	GO:0044427	3	isogroup252027	0.154250474661792
"chromosomal part"	GO:0044427	3	isogroup261305	0
"chromosomal part"	GO:0044427	3	isogroup241748	0
"chromosomal part"	GO:0044427	3	isogroup254829	0.269494888494323
"chromosomal part"	GO:0044427	3	isogroup226336	0
"chromosomal part"	GO:0044427	3	isogroup232569	0
"chromosomal part"	GO:0044427	3	isogroup236504	0
"chromosomal part"	GO:0044427	3	isogroup255542	0
"chromosomal part"	GO:0044427	3	isogroup247700	0
"chromosomal part"	GO:0044427	3	isogroup252410	0
"chromosomal part"	GO:0044427	3	isogroup253724	0
"chromosomal part"	GO:0044427	3	isogroup242447	0
"chromosomal part"	GO:0044427	3	isogroup257418	0
"chromosomal part"	GO:0044427	3	isogroup263294	0
"chromosomal part"	GO:0044427	3	isogroup256520	0
"chromosomal part"	GO:0044427	3	isogroup245152	0
"chromosomal part"	GO:0044427	3	isogroup257289	0
"chromosomal part"	GO:0044427	3	isogroup259391	0
"chromosomal part"	GO:0044427	3	isogroup251545	0
"chromosomal part"	GO:0044427	3	isogroup263361	0
"chromosomal part"	GO:0044427	3	isogroup261936	0.109988178131693
"chromosomal part"	GO:0044427	3	isogroup258563	0
"chromosomal part"	GO:0044427	3	isogroup258256	0
"chromosomal part"	GO:0044427	3	isogroup248743	0.563533375274782
"chromosomal part"	GO:0044427	3	isogroup251887	0
"chromosomal part"	GO:0044427	3	isogroup260646	0
"chromosomal part"	GO:0044427	3	isogroup221934	0
"chromosomal part"	GO:0044427	3	isogroup251416	0
"chromosomal part"	GO:0044427	3	isogroup225267	0
"chromosomal part"	GO:0044427	3	isogroup251242	0
"chromosomal part"	GO:0044427	3	isogroup261958	0
"chromosomal part"	GO:0044427	3	isogroup258197	0
"chromosomal part"	GO:0044427	3	isogroup236333	0
"chromosomal part"	GO:0044427	3	isogroup253203	0
"chromosomal part"	GO:0044427	3	isogroup256415	0
"chromosomal part"	GO:0044427	3	isogroup251324	0
"chromosomal part"	GO:0044427	3	isogroup244155	0
"chromosomal part"	GO:0044427	3	isogroup241476	0
"chromosomal part"	GO:0044427	3	isogroup225879	0
"chromosomal part"	GO:0044427	3	isogroup246028	0
"chromosomal part"	GO:0044427	3	isogroup258759	0.67313679395264
"chromosomal part"	GO:0044427	3	isogroup250096	0
"chromosomal part"	GO:0044427	3	isogroup254370	0
"chromosomal part"	GO:0044427	3	isogroup235634	0.18104149010963
"chromosomal part"	GO:0044427	3	isogroup243906	0
"chromosomal part"	GO:0044427	3	isogroup241915	0
"chromosomal part"	GO:0044427	3	isogroup263127	0
"chromosomal part"	GO:0044427	3	isogroup263149	0
"chromosomal part"	GO:0044427	3	isogroup253705	0
"chromosomal part"	GO:0044427	3	isogroup256623	0
"chromosomal part"	GO:0044427	3	isogroup204883	0
"chromosomal part"	GO:0044427	3	isogroup255684	0
"chromosomal part"	GO:0044427	3	isogroup258049	0
"chromosomal part"	GO:0044427	3	isogroup241351	0
"chromosomal part"	GO:0044427	3	isogroup257388	0
"chromosomal part"	GO:0044427	3	isogroup215297	0
"chromosomal part"	GO:0044427	3	isogroup227456	0
"chromosomal part"	GO:0044427	3	isogroup262652	0
"chromosomal part"	GO:0044427	3	isogroup248559	0
"chromosomal part"	GO:0044427	3	isogroup256468	0.194687847703658
"chromosomal part"	GO:0044427	3	isogroup260428	0.806702095500457
"chromosomal part"	GO:0044427	3	isogroup248509	0
"chromosomal part"	GO:0044427	3	isogroup224520	0
"chromosomal part"	GO:0044427	3	isogroup256540	0
"chromosomal part"	GO:0044427	3	isogroup262071	0
"chromosomal part"	GO:0044427	3	isogroup243987	0
"chromosomal part"	GO:0044427	3	isogroup249241	0
"chromosomal part"	GO:0044427	3	isogroup256592	0
"chromosomal part"	GO:0044427	3	isogroup254655	0
"chromosomal part"	GO:0044427	3	isogroup259751	0
"chromosomal part"	GO:0044427	3	isogroup245410	0.872781599294883
"chromosomal part"	GO:0044427	3	isogroup250611	0
"chromosomal part"	GO:0044427	3	isogroup230849	0
"chromosomal part"	GO:0044427	3	isogroup254666	0
"chromosomal part"	GO:0044427	3	isogroup247170	0.678074911715271
"chromosomal part"	GO:0044427	3	isogroup263025	0.249471456666662
"chromosomal part"	GO:0044427	3	isogroup244943	0
"chromosomal part"	GO:0044427	3	isogroup237582	0
"chromosomal part"	GO:0044427	3	isogroup257616	0
"chromosomal part"	GO:0044427	3	isogroup250608	0
"chromosomal part"	GO:0044427	3	isogroup247849	0
"chromosomal part"	GO:0044427	3	isogroup261017	0
"chromosomal part"	GO:0044427	3	isogroup251716	0
"chromosomal part"	GO:0044427	3	isogroup249639	0.266697349226436
"chromosomal part"	GO:0044427	3	isogroup257790	0
"chromosomal part"	GO:0044427	3	isogroup253212	0
"chromosomal part"	GO:0044427	3	isogroup235749	0
"chromosomal part"	GO:0044427	3	isogroup248556	0
"chromosomal part"	GO:0044427	3	isogroup232369	0
"chromosomal part"	GO:0044427	3	isogroup258950	0
"chromosomal part"	GO:0044427	3	isogroup245296	0
"chromosomal part"	GO:0044427	3	isogroup254416	0
"chromosomal part"	GO:0044427	3	isogroup246114	0
"chromosomal part"	GO:0044427	3	isogroup263607	0
"chromosomal part"	GO:0044427	3	isogroup243992	0
"Golgi lumen"	GO:0005796	2	isogroup258909	0.666880164658353
"Golgi lumen"	GO:0005796	2	isogroup263664	0.647463754985696
"Golgi lumen"	GO:0005796	2	isogroup263694	0
"Golgi lumen"	GO:0005796	2	isogroup261946	0
"Golgi lumen"	GO:0005796	2	isogroup249917	0
"Golgi lumen"	GO:0005796	2	isogroup243528	0
"Golgi lumen"	GO:0005796	2	isogroup260289	0
"Golgi lumen"	GO:0005796	2	isogroup261380	0
"polysome"	GO:0005844	2	isogroup257518	0
"polysome"	GO:0005844	2	isogroup249946	0
"polysome"	GO:0005844	2	isogroup249417	0
"polysome"	GO:0005844	2	isogroup256478	0
"polysome"	GO:0005844	2	isogroup212744	0
"polysome"	GO:0005844	2	isogroup39642	0
"polysome"	GO:0005844	2	isogroup257570	0.720372582394585
"polysome"	GO:0005844	2	isogroup260817	0
"polysome"	GO:0005844	2	isogroup263371	0
"microvillus"	GO:0005902	5	isogroup254619	0
"microvillus"	GO:0005902	5	isogroup259535	0.677057812105506
"microvillus"	GO:0005902	5	isogroup228558	0.53633369644656
"microvillus"	GO:0005902	5	isogroup260104	0
"microvillus"	GO:0005902	5	isogroup253685	0
"microvillus"	GO:0005902	5	isogroup258764	0
"microvillus"	GO:0005902	5	isogroup244503	0
"microvillus"	GO:0005902	5	isogroup254839	0
"endocytic vesicle"	GO:0030139	5	isogroup259721	0
"endocytic vesicle"	GO:0030139	5	isogroup248761	0
"endocytic vesicle"	GO:0030139	5	isogroup181962	0
"endocytic vesicle"	GO:0030139	5	isogroup263166	0
"endocytic vesicle"	GO:0030139	5	isogroup257760	0
"endocytic vesicle"	GO:0030139	5	isogroup235298	0
"endocytic vesicle"	GO:0030139	5	isogroup258909	0.666880164658353
"endocytic vesicle"	GO:0030139	5	isogroup243924	0
"endocytic vesicle"	GO:0030139	5	isogroup254581	0
"endocytic vesicle"	GO:0030139	5	isogroup261604	0.86407532194959
"endocytic vesicle"	GO:0030139	5	isogroup245402	0.658588112005561
"endocytic vesicle"	GO:0030139	5	isogroup242127	0.597324695679019
"endocytic vesicle"	GO:0030139	5	isogroup263051	0.433167768332114
"endocytic vesicle"	GO:0030139	5	isogroup249417	0
"endocytic vesicle"	GO:0030139	5	isogroup260728	0
"endocytic vesicle"	GO:0030139	5	isogroup262612	0
"endocytic vesicle"	GO:0030139	5	isogroup262850	0.132533856194144
"endocytic vesicle"	GO:0030139	5	isogroup257703	0
"endocytic vesicle"	GO:0030139	5	isogroup260226	0
"endocytic vesicle"	GO:0030139	5	isogroup259153	0
"endocytic vesicle"	GO:0030139	5	isogroup246673	0
"endocytic vesicle"	GO:0030139	5	isogroup261176	0
"endocytic vesicle"	GO:0030139	5	isogroup241190	0
"endocytic vesicle"	GO:0030139	5	isogroup253677	0
"endocytic vesicle"	GO:0030139	5	isogroup260739	0
"endocytic vesicle"	GO:0030139	5	isogroup259814	0
"endocytic vesicle"	GO:0030139	5	isogroup232591	0
"endocytic vesicle"	GO:0030139	5	isogroup263726	0
"endocytic vesicle"	GO:0030139	5	isogroup251435	0
"endocytic vesicle"	GO:0030139	5	isogroup249795	0
"endocytic vesicle"	GO:0030139	5	isogroup241413	0.368750744909777
"endocytic vesicle"	GO:0030139	5	isogroup252968	0
"endocytic vesicle"	GO:0030139	5	isogroup256955	0.307830336961195
"endocytic vesicle"	GO:0030139	5	isogroup251236	0
"endocytic vesicle"	GO:0030139	5	isogroup251333	0.508496025946564
"endocytic vesicle"	GO:0030139	5	isogroup249528	0.865064761478578
"endocytic vesicle"	GO:0030139	5	isogroup262698	0
"U4 snRNP"	GO:0005687	3	isogroup262386	0.553381976682519
"U4 snRNP"	GO:0005687	3	isogroup244437	0
"U4 snRNP"	GO:0005687	3	isogroup194269	0
"U4 snRNP"	GO:0005687	3	isogroup246128	0
"U4 snRNP"	GO:0005687	3	isogroup232776	0
"kinesin complex"	GO:0005871	5	isogroup259048	0
"kinesin complex"	GO:0005871	5	isogroup261000	0
"kinesin complex"	GO:0005871	5	isogroup255761	0
"kinesin complex"	GO:0005871	5	isogroup255328	0
"kinesin complex"	GO:0005871	5	isogroup242183	0.522483103459434
"kinesin complex"	GO:0005871	5	isogroup247889	0
"kinesin complex"	GO:0005871	5	isogroup258202	0.720148649975596
"kinesin complex"	GO:0005871	5	isogroup260396	0
"kinesin complex"	GO:0005871	5	isogroup248861	0
"kinesin complex"	GO:0005871	5	isogroup256389	0
"kinesin complex"	GO:0005871	5	isogroup257345	0.171295339521633
"kinesin complex"	GO:0005871	5	isogroup260336	0.591455572112766
"kinesin complex"	GO:0005871	5	isogroup259841	0
"kinesin complex"	GO:0005871	5	isogroup260145	0
"kinesin complex"	GO:0005871	5	isogroup246717	0.532273832901618
"kinesin complex"	GO:0005871	5	isogroup249007	0
"kinesin complex"	GO:0005871	5	isogroup259694	0
"kinesin complex"	GO:0005871	5	isogroup261575	0
"kinesin complex"	GO:0005871	5	isogroup255369	0
"kinesin complex"	GO:0005871	5	isogroup212710	0
"kinesin complex"	GO:0005871	5	isogroup259665	0
"kinesin complex"	GO:0005871	5	isogroup262884	0
"kinesin complex"	GO:0005871	5	isogroup255649	0.418638681510209
"kinesin complex"	GO:0005871	5	isogroup238566	0
"kinesin complex"	GO:0005871	5	isogroup261275	0.707799756686671
"kinesin complex"	GO:0005871	5	isogroup248163	0
"kinesin complex"	GO:0005871	5	isogroup259247	0
"kinesin complex"	GO:0005871	5	isogroup262446	0
"kinesin complex"	GO:0005871	5	isogroup249730	0
"kinesin complex"	GO:0005871	5	isogroup251136	0
"kinesin complex"	GO:0005871	5	isogroup198603	0
"kinesin complex"	GO:0005871	5	isogroup259401	0
"kinesin complex"	GO:0005871	5	isogroup263462	0.598136681449013
"kinesin complex"	GO:0005871	5	isogroup258335	0.750507029535545
"kinesin complex"	GO:0005871	5	isogroup260477	0.245998601413387
"endoplasmic reticulum part"	GO:0044432	3	isogroup252088	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup263029	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup262207	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup245741	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260863	0.263508670494071
"endoplasmic reticulum part"	GO:0044432	3	isogroup247210	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260657	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260521	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup232362	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup247098	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup258345	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup207120	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup224667	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup261224	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup258061	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup261417	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup258559	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup249556	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup214289	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup243354	0.317009453946835
"endoplasmic reticulum part"	GO:0044432	3	isogroup259835	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup250329	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup250303	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup232796	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup252244	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup264103	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260024	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup181962	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup243934	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup253967	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup253608	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup204456	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup246385	0.510634967250192
"endoplasmic reticulum part"	GO:0044432	3	isogroup257140	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup262862	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup198097	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup235298	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260741	0.400439573009747
"endoplasmic reticulum part"	GO:0044432	3	isogroup237590	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup247740	0.724315039206904
"endoplasmic reticulum part"	GO:0044432	3	isogroup245193	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup245277	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup261606	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup239534	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup252953	0.381035912828325
"endoplasmic reticulum part"	GO:0044432	3	isogroup262436	0.753106728799514
"endoplasmic reticulum part"	GO:0044432	3	isogroup260324	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup258909	0.666880164658353
"endoplasmic reticulum part"	GO:0044432	3	isogroup228298	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup256642	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup262725	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup259527	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup263213	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup254052	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup262622	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260331	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup249019	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup263191	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup248888	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup206864	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup243033	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup235722	0.230279346509871
"endoplasmic reticulum part"	GO:0044432	3	isogroup228903	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup256080	0.62789772444456
"endoplasmic reticulum part"	GO:0044432	3	isogroup210867	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup210823	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup252508	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup210144	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup250646	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260704	0.344027582671844
"endoplasmic reticulum part"	GO:0044432	3	isogroup253143	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup238246	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup242127	0.597324695679019
"endoplasmic reticulum part"	GO:0044432	3	isogroup256493	0.118489281284721
"endoplasmic reticulum part"	GO:0044432	3	isogroup258064	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup263200	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup240325	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup258436	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup240155	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup241790	0.857536882684196
"endoplasmic reticulum part"	GO:0044432	3	isogroup253427	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260916	0.375447176847215
"endoplasmic reticulum part"	GO:0044432	3	isogroup262406	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup229999	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup258005	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup263476	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup261033	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup259565	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup259601	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260860	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup260713	0.536557047307654
"endoplasmic reticulum part"	GO:0044432	3	isogroup246127	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup251296	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup255005	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup237540	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup226782	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup259908	0
"endoplasmic reticulum part"	GO:0044432	3	isogroup259747	0
